dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 12:00,6.96,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 13:00,6.88,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 14:00,6.88,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 15:00,6.96,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 16:00,6.96,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 17:00,6.96,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 18:00,6.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 19:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 20:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 21:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 22:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 23:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 00:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 01:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 02:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 03:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 04:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 05:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 06:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 07:00,1.32,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 08:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 09:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 10:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 11:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 12:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 13:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 14:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 15:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 16:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 17:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 18:00,2.58,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-03 19:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-03 20:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-03 21:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-03 22:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-03 23:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 00:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 01:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 02:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 03:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 04:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 05:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 06:00,16.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 07:00,19.76,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 08:00,19.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 09:00,19.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 10:00,19.72,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 11:00,18.88,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 12:00,18.04,Boa,True
