dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 12:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 13:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 14:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 15:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 16:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 17:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,5,CO,Monóxido de Carbono,2025-07-04 18:00,0.89,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-03 19:00,8.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-03 20:00,7.76,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-03 21:00,7.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-03 22:00,7.44,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-03 23:00,7.68,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 00:00,8.16,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 01:00,8.8,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 02:00,9.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 03:00,10.08,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 04:00,10.32,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 05:00,10.08,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 06:00,9.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 07:00,9.76,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 08:00,9.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 09:00,9.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 10:00,9.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 11:00,9.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 12:00,10.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 13:00,10.16,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 14:00,10.24,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 15:00,9.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 16:00,9.52,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 17:00,9.36,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,14,MP₁₀,Material Particulado com diâmetro de até 10 μm,2025-07-04 18:00,8.8,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 19:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 20:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 21:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 22:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 23:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 00:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 01:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 02:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 03:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 04:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 05:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 06:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 07:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 08:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 09:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 10:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 11:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 12:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 13:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 14:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 15:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 16:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 17:00,2.84,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 18:00,3.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 19:00,0.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 20:00,0.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 21:00,0.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 22:00,0.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 23:00,0.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 00:00,0.2,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 01:00,0.2,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 02:00,0.4,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 03:00,0.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 04:00,0.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,0.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,0.6,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 07:00,0.8,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 08:00,0.8,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 09:00,0.8,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 10:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 11:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 12:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 13:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 14:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 15:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 16:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 17:00,1.0,Boa,True
2025-07-04,2905701,29,BA,gravatá,24.0,84.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 18:00,1.2,Boa,True
