dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 19:00,2.02,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 20:00,2.02,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 21:00,2.02,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 22:00,2.02,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-03 23:00,2.02,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 00:00,1.76,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 01:00,1.62,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 02:00,1.58,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 03:00,1.58,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 04:00,1.58,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 05:00,1.58,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 06:00,1.58,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 07:00,1.9,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 08:00,1.9,Boa,True
2025-07-04,2929503,29,BA,lamarao,22.0,75.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 09:00,1.9,Boa,True
