dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,20,O₃,Ozônio,2025-07-05 02:00,17.84,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,20,O₃,Ozônio,2025-07-05 03:00,17.84,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,20,O₃,Ozônio,2025-07-05 04:00,17.84,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 07:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 08:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 09:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 10:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 11:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 12:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 13:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 14:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 15:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 16:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 17:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 18:00,1.4,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 19:00,1.6,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 20:00,1.6,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 21:00,1.8,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 22:00,2.0,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 23:00,2.2,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 00:00,2.2,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 01:00,2.2,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 02:00,2.6,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 03:00,3.0,Boa,True
2025-07-05,2910057,29,BA,escola,21.0,100.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 04:00,3.4,Boa,True
