id_municipio,estacao,id_uf,uf,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 00:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 01:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 02:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 03:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 04:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 05:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 06:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 07:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 08:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 09:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 10:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 11:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 12:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 13:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 14:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 15:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 16:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 17:00,4.06,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 18:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 19:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 20:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 21:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 22:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-03 23:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 00:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 01:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 02:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 03:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 04:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 05:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 06:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 07:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 08:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 09:00,21.84,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 10:00,21.72,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 11:00,20.04,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 12:00,18.64,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 13:00,20.24,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 14:00,21.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 15:00,21.2,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 16:00,21.2,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,20,O₃,Ozônio,2025-07-04 17:00,21.2,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 18:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 19:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 20:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 21:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 22:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-03 23:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 00:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 01:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 02:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 03:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 04:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 07:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 08:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 09:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 10:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 11:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 12:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 13:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 14:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 15:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 16:00,0.0,Boa,True
2905701,MACHADINHO,29,BA,25.0,83.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 17:00,0.0,Boa,True
